date,spot_ret_0,spot_ret_1,spot_ret_2,spot_ret_3,spot_ret_4,spot_ret_5,rate_diff_0,rate_diff_1,rate_diff_2,rate_diff_3,rate_diff_4,rate_diff_5
2021-02-04,0.0014727059,0.0039408797,-0.0091568977,-0.0014279249,0.0043232623,0.0047293671,0.0497465604,0.0389141068,0.0237307323,0.0005538087,-0.0056841255,-0.0354432922
2021-02-05,-0.0027713230,0.0074993965,-0.0022214520,0.0003326447,-0.0039438961,-0.0049542910,0.0497024319,0.0390694550,0.0225983358,0.0002288104,-0.0057827391,-0.0357445983
2021-02-08,-0.0063165785,0.0006987981,0.0099818828,0.0053953420,0.0030045499,0.0008380350,0.0504144408,0.0384509746,0.0221188271,-0.0003344122,-0.0059580370,-0.0351939796
2021-02-09,-0.0021137417,-0.0042308628,0.0050951609,0.0021752927,0.0139865734,0.0040453834,0.0508713553,0.0390597212,0.0219041962,-0.0001016171,-0.0060865764,-0.0352193072
2021-02-10,-0.0059204119,-0.0023893278,0.0033712969,0.0038632794,0.0026771969,-0.0079894715,0.0511697253,0.0385517645,0.0223147769,-0.0005288844,-0.0059017928,-0.0355508717
2021-02-11,0.0002547788,-0.0017697648,-0.0003985236,0.0041587184,0.0008283495,-0.0102286596,0.0514467896,0.0384227648,0.0221909322,-0.0004394341,-0.0056338554,-0.0362007268
2021-02-12,0.0030586945,0.0036740063,0.0002960726,-0.0056838900,-0.0023030708,-0.0057677496,0.0507978885,0.0388154550,0.0221426127,-0.0004394456,-0.0056047893,-0.0366092879
2021-02-15,0.0033485255,-0.0019439030,0.0007588920,-0.0034455752,-0.0022185583,0.0025272235,0.0509921903,0.0387427381,0.0220256003,-0.0003219460,-0.0053520681,-0.0368801192
2021-02-16,0.0134444572,0.0031177018,0.0004624697,0.0041966655,0.0044052218,-0.0024224066,0.0510661865,0.0384547170,0.0219440615,-0.0004143430,-0.0052719054,-0.0369979426
2021-02-17,-0.0004139016,0.0004563858,0.0010620851,-0.0049413323,-0.0031074771,0.0022522458,0.0519359679,0.0384939642,0.0220809412,-0.0008281953,-0.0057597390,-0.0371003075
2021-02-18,0.0031645477,0.0083428490,0.0069971379,0.0009140859,0.0038335460,-0.0002358130,0.0521352452,0.0383547170,0.0217535810,-0.0003997849,-0.0052056062,-0.0368574082
2021-02-19,-0.0021167887,-0.0006210180,0.0027692043,-0.0027944121,-0.0036879552,-0.0041854229,0.0525110522,0.0379865507,0.0210032624,-0.0007226509,-0.0055090243,-0.0366480329
2021-02-22,0.0025279624,0.0015298358,0.0075598462,-0.0026576128,-0.0007557461,-0.0007992807,0.0521481681,0.0378321658,0.0206316643,-0.0012184243,-0.0052520943,-0.0363661167
2021-02-23,0.0054452538,-0.0093250216,0.0070876302,-0.0000241153,-0.0003789532,0.0016512283,0.0524553608,0.0376958585,0.0209661845,-0.0008404780,-0.0048251142,-0.0364323236
2021-02-24,0.0023572907,-0.0061914215,0.0027820155,-0.0062309222,-0.0057165998,0.0000340357,0.0523027173,0.0379100769,0.0208111542,-0.0016280455,-0.0048328225,-0.0358603737
2021-02-25,-0.0042208617,0.0017916307,-0.0029521171,-0.0018480468,0.0093629273,-0.0031947532,0.0525508118,0.0373211850,0.0210807528,-0.0019384214,-0.0046278909,-0.0364672912
2021-02-26,-0.0006687762,-0.0002647855,0.0010187063,0.0004992554,-0.0024543098,0.0006161176,0.0519913150,0.0366036189,0.0210903195,-0.0025359404,-0.0044002179,-0.0367056368
2021-03-01,-0.0004916537,-0.0037116700,0.0015325927,-0.0037812378,-0.0132979515,-0.0038452936,0.0516316118,0.0367145783,0.0213027590,-0.0026242402,-0.0047170835,-0.0366839646
2021-03-02,-0.0001172700,0.0038843645,0.0036477662,-0.0067168560,0.0063320464,0.0030819337,0.0513039165,0.0364803932,0.0211101836,-0.0030357597,-0.0040436063,-0.0364222967
2021-03-03,-0.0013295263,0.0016998582,-0.0047457533,0.0049822976,-0.0008127058,-0.0017497358,0.0516707535,0.0368123081,0.0207551506,-0.0032243533,-0.0038602880,-0.0363472553
2021-03-04,0.0033959428,-0.0018557169,0.0023554945,-0.0019381795,0.0028923189,0.0034785403,0.0510122899,0.0372320006,0.0207372023,-0.0029110064,-0.0038690809,-0.0364314025
2021-03-05,-0.0016263884,-0.0061266182,0.0054635000,0.0040980921,-0.0022253191,0.0031232192,0.0511961908,0.0370140963,0.0203776561,-0.0025041732,-0.0036448537,-0.0371035601
2021-03-08,-0.0078313276,0.0043845521,-0.0049140227,-0.0051120524,0.0102971883,0.0026118201,0.0511606606,0.0370939527,0.0200016780,-0.0026471331,-0.0030561189,-0.0373259798
2021-03-09,-0.0050350745,-0.0020928893,-0.0046663460,0.0052668267,0.0042845747,0.0016195739,0.0515583338,0.0370956521,0.0198801352,-0.0031278112,-0.0022806107,-0.0369042177
2021-03-10,-0.0005786313,0.0021030393,-0.0045649756,-0.0009081387,0.0015906792,-0.0046543854,0.0512263260,0.0366833074,0.0195565545,-0.0030728670,-0.0023877877,-0.0376252418
2021-03-11,-0.0029182746,-0.0013138520,0.0074232533,0.0080122734,-0.0023214044,0.0005447904,0.0508949034,0.0364267166,0.0204299298,-0.0030906316,-0.0026356081,-0.0375789596
2021-03-12,0.0028330399,0.0033421858,-0.0045724571,0.0005707937,0.0003010142,-0.0051212149,0.0510130154,0.0359813944,0.0201415204,-0.0033237055,-0.0023119758,-0.0376701010
2021-03-15,-0.0055070879,0.0034916425,-0.0026342351,0.0003135346,0.0005354230,-0.0058738993,0.0508057362,0.0365405742,0.0201239942,-0.0039190027,-0.0025051576,-0.0375613478
2021-03-16,-0.0019559725,-0.0061604279,0.0030127769,0.0045516434,-0.0006184237,0.0027202093,0.0504378686,0.0364125040,0.0196162338,-0.0040535635,-0.0023862315,-0.0377512968
2021-03-17,0.0022942280,0.0034709625,0.0058902298,-0.0031836639,0.0056678547,0.0007711039,0.0511516212,0.0363019339,0.0200682749,-0.0038535523,-0.0023054264,-0.0383522597
2021-03-18,0.0057098516,-0.0004880217,0.0016299972,-0.0025847511,-0.0027126862,-0.0023547408,0.0510035211,0.0361380568,0.0197900914,-0.0036228072,-0.0025674523,-0.0389764530
2021-03-19,0.0051799213,0.0035134501,-0.0053349870,0.0036942437,0.0092196399,-0.0014744365,0.0523817895,0.0361352320,0.0190056497,-0.0039803457,-0.0024394815,-0.0389148591
2021-03-22,0.0018075969,0.0015671670,0.0010585363,-0.0021336751,0.0016040132,-0.0099414388,0.0522822016,0.0371935970,0.0190497572,-0.0035261260,-0.0024908757,-0.0386681564
2021-03-23,-0.0056253494,-0.0035697518,-0.0045815181,-0.0029835017,0.0023928655,0.0013448100,0.0519828880,0.0375793127,0.0188124274,-0.0032286342,-0.0031091950,-0.0379700181
2021-03-24,0.0005860344,-0.0092713944,-0.0006397187,0.0049344558,-0.0046198635,-0.0011934609,0.0517228174,0.0378914845,0.0193442779,-0.0026775044,-0.0032745828,-0.0381336321
2021-03-25,0.0013076474,0.0080052469,0.0011549118,-0.0027316907,0.0033911030,-0.0040976759,0.0512246639,0.0384863633,0.0188728930,-0.0030015269,-0.0032656901,-0.0375692864
2021-03-26,-0.0007949360,-0.0037923364,0.0097511781,0.0008299506,-0.0029887461,0.0105985802,0.0517884419,0.0381582414,0.0195663191,-0.0031192570,-0.0034467691,-0.0372085247
2021-03-29,0.0013722047,0.0028526707,-0.0013321423,0.0013735851,0.0037617493,-0.0040917598,0.0514554932,0.0385306407,0.0200588174,-0.0029304604,-0.0033038581,-0.0371691722
2021-03-30,-0.0059302433,0.0026544498,-0.0061470976,-0.0021431383,-0.0087566473,0.0001892085,0.0518292798,0.0384654223,0.0200082024,-0.0026622907,-0.0024933675,-0.0376393385
2021-03-31,0.0008584208,0.0014340585,-0.0016096549,0.0032010194,-0.0059623391,-0.0048095321,0.0514281131,0.0386474712,0.0202742880,-0.0020736702,-0.0028480108,-0.0379652218
2021-04-01,-0.0003818972,0.0033022282,0.0081052859,0.0005010523,-0.0013859255,-0.0038090109,0.0522123369,0.0382743853,0.0200120836,-0.0016316164,-0.0032871705,-0.0380329454
2021-04-02,0.0049538067,-0.0044225781,0.0080850605,-0.0053382729,0.0008998430,-0.0000439320,0.0524527917,0.0388232454,0.0207117044,-0.0016141177,-0.0036573405,-0.0382353656
2021-04-05,0.0042856644,0.0001849510,0.0059708006,0.0013694628,0.0074566438,-0.0049664818,0.0527725701,0.0392491915,0.0209906476,-0.0015164459,-0.0036290892,-0.0378361659
2021-04-06,0.0013174906,-0.0010559736,-0.0022780140,-0.0012587804,0.0077629474,-0.0053225545,0.0526881676,0.0388135723,0.0216162512,-0.0013057982,-0.0032814047,-0.0373151447
2021-04-07,0.0013090496,0.0013636205,-0.0009051487,0.0014497093,-0.0023634349,0.0003175677,0.0530079668,0.0392598745,0.0218252175,-0.0019471946,-0.0033365520,-0.0376334225
2021-04-08,0.0009232141,0.0021851166,0.0025677493,-0.0005546363,-0.0000513268,-0.0007982740,0.0530126220,0.0392303849,0.0223845276,-0.0018821376,-0.0031874604,-0.0380341711
2021-04-09,-0.0053949204,-0.0004155735,-0.0011436685,-0.0038789207,0.0060766246,-0.0009930159,0.0529339597,0.0393650495,0.0223701305,-0.0021156901,-0.0031096582,-0.0374217951
2021-04-12,-0.0013470295,0.0035176199,-0.0101813492,0.0007734902,0.0020526632,-0.0042554433,0.0528611068,0.0392398682,0.0222714508,-0.0023374007,-0.0032014027,-0.0373869840
2021-04-13,0.0054151737,-0.0035764330,0.0022938978,-0.0042741722,-0.0047365567,-0.0012567359,0.0528463980,0.0391808623,0.0219796162,-0.0021336657,-0.0030520613,-0.0375450956
2021-04-14,0.0055041158,-0.0031446307,0.0090345168,0.0029660530,0.0041643862,0.0014086358,0.0523699999,0.0391083846,0.0226886630,-0.0020059164,-0.0032680839,-0.0378683180
2021-04-15,-0.0051208633,0.0008512158,-0.0028260940,0.0009624566,0.0052269700,-0.0006538424,0.0524717396,0.0389540851,0.0227466354,-0.0021717096,-0.0034128500,-0.0384480339
2021-04-16,-0.0054458283,-0.0027584694,-0.0013571577,-0.0002275932,0.0001968293,-0.0022335610,0.0529096861,0.0391549184,0.0224549205,-0.0024683134,-0.0030416337,-0.0382036247
2021-04-19,-0.0060329999,-0.0001292623,-0.0047118975,-0.0027694230,-0.0031862182,-0.0061208752,0.0530865928,0.0393308170,0.0224410616,-0.0026502459,-0.0030650373,-0.0378821031
2021-04-20,-0.0042074966,0.0074791901,0.0023356275,-0.0067860741,0.0097694530,0.0013286824,0.0531575575,0.0394287493,0.0219486758,-0.0029985808,-0.0034590770,-0.0383498357
2021-04-21,0.0016085283,-0.0043461264,-0.0001187591,0.0039388160,-0.0038546854,0.0015655960,0.0529152334,0.0399528193,0.0220914873,-0.0033091564,-0.0039038759,-0.0384416335
2021-04-22,0.0021203739,0.0007275346,-0.0025666351,0.0003197304,-0.0011158895,-0.0004459062,0.0530523847,0.0397610127,0.0220221721,-0.0026090489,-0.0039538989,-0.0379978978
2021-04-23,0.0067749286,0.0055589201,0.0047979759,-0.0000823982,0.0025344496,-0.0063732854,0.0528766846,0.0396606112,0.0222417806,-0.0024941833,-0.0041928722,-0.0381241339
2021-04-26,0.0072938849,0.0027039298,0.0042034936,-0.0032633062,0.0045229208,0.0004012347,0.0529369404,0.0400373778,0.0221076391,-0.0023413579,-0.0035740909,-0.0382674395
2021-04-27,-0.0008358825,0.0007746890,0.0020548632,-0.0039183736,-0.0008913446,0.0003294422,0.0527852198,0.0399980025,0.0220811308,-0.0021810412,-0.0040287510,-0.0375382519
2021-04-28,-0.0055297216,0.0047368899,0.0053942642,-0.0002123876,0.0006136423,0.0018572228,0.0525764860,0.0389382174,0.0221164250,-0.0021505672,-0.0035192821,-0.0371735995
2021-04-29,0.0024627780,-0.0017758905,0.0024799876,-0.0012459331,0.0001261343,-0.0024757169,0.0532623511,0.0385365152,0.0221737496,-0.0020249068,-0.0033622404,-0.0371458807
2021-04-30,-0.0046673969,0.0004450469,-0.0028213745,0.0020609802,-0.0018922244,0.0016481567,0.0535087294,0.0382733379,0.0224482788,-0.0015268276,-0.0035453665,-0.0375436596
2021-05-03,-0.0002689762,0.0033562098,-0.0004910306,0.0023892654,0.0029858591,-0.0058421137,0.0535257107,0.0385675912,0.0219231779,-0.0015350225,-0.0027488044,-0.0372660915
2021-05-04,0.0001170232,-0.0022626662,0.0068696594,-0.0075885577,-0.0004888635,0.0047836930,0.0532838040,0.0383920388,0.0221494072,-0.0018121668,-0.0028397821,-0.0371966014
2021-05-05,0.0009067874,-0.0064057860,-0.0034632344,-0.0035130296,0.0017032011,0.0022410082,0.0527584581,0.0388307965,0.0227067043,-0.0017364991,-0.0028055529,-0.0377237132
2021-05-06,0.0044835982,-0.0023345131,-0.0014643372,-0.0022636816,0.0045909730,0.0008257183,0.0527994000,0.0384027108,0.0231914312,-0.0010565900,-0.0032765661,-0.0373120415
2021-05-07,-0.0095704142,-0.0027479207,-0.0002783142,-0.0043865928,-0.0010589826,-0.0005977905,0.0529809329,0.0385172380,0.0239496021,-0.0002510012,-0.0032216402,-0.0372807364
2021-05-10,0.0042986691,-0.0000892028,-0.0000354259,-0.0027093406,0.0039398000,-0.0009706176,0.0530114189,0.0387324858,0.0237482065,-0.0008025686,-0.0029462761,-0.0378583870
2021-05-11,0.0062429066,0.0187352938,0.0012997732,0.0085494002,0.0087665628,-0.0046710210,0.0532025894,0.0388423479,0.0238801523,-0.0015438435,-0.0026633013,-0.0377417514
2021-05-12,-0.0026410441,-0.0058760268,0.0059300896,-0.0002820505,-0.0036001353,-0.0069768925,0.0537179016,0.0394485617,0.0237611331,-0.0008011951,-0.0022971532,-0.0375884522
2021-05-13,0.0026539283,0.0024109375,0.0031379142,-0.0002743546,-0.0044162879,-0.0037723092,0.0534240302,0.0400008244,0.0232499130,-0.0011638791,-0.0026257144,-0.0372379939
2021-05-14,-0.0031481571,0.0069568126,-0.0087851720,0.0039098056,0.0050805811,-0.0037154272,0.0528728138,0.0396386007,0.0229824825,-0.0010903395,-0.0028861329,-0.0362596398
2021-05-17,0.0018902944,-0.0111213119,-0.0011444901,-0.0041102527,0.0048526809,-0.0000362851,0.0527164453,0.0395939824,0.0230278854,-0.0009753406,-0.0032068615,-0.0363182765
2021-05-18,-0.0070862756,0.0026380275,0.0020916277,0.0065978399,-0.0020298687,0.0101436355,0.0521317488,0.0393109208,0.0231332803,-0.0009800720,-0.0037277756,-0.0368024134
2021-05-19,0.0050905304,-0.0059731742,-0.0058950404,0.0030820883,-0.0117110212,0.0052937639,0.0515513491,0.0394857435,0.0231144096,-0.0007448742,-0.0032876657,-0.0366869857
2021-05-20,0.0157321420,0.0015454262,-0.0023936499,-0.0032899737,0.0001758981,0.0112351457,0.0517493767,0.0393484494,0.0230189596,-0.0008998895,-0.0024972070,-0.0359394232
2021-05-21,-0.0038434457,-0.0084082468,0.0052283194,-0.0080937781,-0.0056116365,0.0047397079,0.0517015583,0.0385702308,0.0221751562,-0.0015544001,-0.0024176141,-0.0359759048
2021-05-24,-0.0053352742,-0.0016828028,0.0024197540,0.0053643231,0.0081618587,0.0025258441,0.0523074225,0.0388657707,0.0222207965,-0.0008281695,-0.0025845139,-0.0362192850
2021-05-25,-0.0056699464,-0.0089177025,0.0078939811,-0.0000624470,0.0014663607,-0.0003269896,0.0527073981,0.0388383324,0.0224513729,-0.0004369251,-0.0024635028,-0.0365436122
2021-05-26,0.0092940544,-0.0072180758,0.0099866094,-0.0047820104,0.0052934917,-0.0024195808,0.0519855271,0.0393594390,0.0222716770,-0.0002798022,-0.0025689188,-0.0368472681
2021-05-27,-0.0015298486,0.0068030632,-0.0038502747,0.0043632217,0.0032455324,0.0075374612,0.0525188950,0.0390224269,0.0227908915,-0.0003810426,-0.0031885940,-0.0367839800
2021-05-28,-0.0062330933,-0.0106875927,0.0050696708,0.0009903217,-0.0108000120,0.0010080521,0.0525065894,0.0388546537,0.0225152744,-0.0002594702,-0.0029454482,-0.0367633915
2021-05-31,-0.0014832170,0.0124479724,0.0035631986,0.0045326689,0.0031625539,0.0027968897,0.0523681554,0.0389583648,0.0219705016,-0.0005206477,-0.0032017286,-0.0366477348
2021-06-01,0.0006328260,0.0079371474,0.0016912698,0.0086949437,0.0025736898,-0.0091484231,0.0526826314,0.0389623775,0.0210318766,-0.0008409846,-0.0035221300,-0.0368506918
2021-06-02,0.0034781845,-0.0034496393,-0.0107730268,-0.0118623148,0.0142662089,-0.0326843872,0.0518231657,0.0389996105,0.0210166280,-0.0005915968,-0.0033626872,-0.0368316528
2021-06-03,-0.0211272675,0.0289009215,0.0021646765,0.0297251856,-0.0301155193,0.0027154640,0.0516283028,0.0387123679,0.0209990209,-0.0007541994,-0.0038779414,-0.0368600866
2021-06-04,-0.0093169955,-0.0237143454,0.0022239929,0.0053032449,-0.0077777865,0.0299385839,0.0517415361,0.0384950575,0.0205167271,-0.0007290921,-0.0038169793,-0.0371303309
2021-06-07,0.0051492625,0.0148348891,0.0004304976,-0.0110416022,0.0022555346,-0.0018520735,0.0513488033,0.0390869761,0.0206187449,-0.0007257306,-0.0030068935,-0.0363446828
2021-06-08,0.0034148221,-0.0042880231,0.0017373083,-0.0055599909,-0.0056308970,-0.0020435993,0.0514745390,0.0379920138,0.0201023048,-0.0014207854,-0.0027785461,-0.0362014645
2021-06-09,0.0070845495,-0.0012543922,0.0028565902,-0.0043395875,-0.0011985310,0.0048034231,0.0508590025,0.0372965648,0.0207541081,-0.0018334908,-0.0024023080,-0.0361683342
2021-06-10,-0.0057786609,0.0108602086,-0.0024366925,-0.0039429597,0.0048465816,0.0022181613,0.0510124073,0.0380293658,0.0208344901,-0.0022169522,-0.0023849158,-0.0368039500
2021-06-11,-0.0034106210,-0.0020315778,-0.0069635251,0.0008044988,0.0059045192,-0.0048380880,0.0515790845,0.0382817723,0.0211088612,-0.0023585063,-0.0026705628,-0.0371601512
2021-06-14,-0.0065598644,-0.0037864929,0.0012024952,0.0101161164,-0.0019144282,-0.0035324123,0.0514359294,0.0385967065,0.0211388980,-0.0024149915,-0.0025230755,-0.0373796176
2021-06-15,-0.0075752941,-0.0067327921,-0.0008983310,-0.0074749043,0.0027910072,0.0007124744,0.0520514657,0.0389062036,0.0203137847,-0.0022866445,-0.0023596096,-0.0371349667
2021-06-16,0.0018642868,-0.0004778678,0.0048928125,0.0026679072,0.0014705429,0.0062338352,0.0520989383,0.0388983046,0.0204511814,-0.0024379967,-0.0025440331,-0.0372251836
2021-06-17,-0.0072141003,0.0071756859,-0.0124237693,-0.0029870131,0.0012750663,-0.0010971149,0.0516994027,0.0385135935,0.0208797469,-0.0028096733,-0.0029546089,-0.0370975700
2021-06-18,-0.0069053782,0.0104026940,-0.0022998084,0.0041128394,-0.0006255152,0.0014044404,0.0518109290,0.0378638872,0.0213866472,-0.0026985492,-0.0030338128,-0.0371231912
2021-06-21,-0.0055260558,0.0121723111,-0.0082244801,0.0030325696,-0.0018035268,0.0009433648,0.0516609742,0.0369229908,0.0217778237,-0.0025700141,-0.0035385058,-0.0370541050
2021-06-22,-0.0006498513,-0.0016775280,-0.0002694768,0.0086692797,0.0030695595,0.0002609502,0.0523886700,0.0374019780,0.0214782980,-0.0021135080,-0.0031822169,-0.0368511565
2021-06-23,-0.0074561208,-0.0009718735,-0.0019122580,-0.0008215519,-0.0068853835,0.0002579285,0.0525769439,0.0374027003,0.0211421297,-0.0012588941,-0.0038760213,-0.0365723681
2021-06-24,-0.0039578500,0.0033100293,0.0044966516,0.0001666232,0.0047603069,0.0030161921,0.0523976909,0.0375047441,0.0212699027,-0.0014040167,-0.0036857481,-0.0367595105
2021-06-25,0.0002991883,0.0019755145,-0.0029170741,-0.0029519282,-0.0063328795,-0.0001409393,0.0525308433,0.0374040721,0.0212444419,-0.0018414818,-0.0034179530,-0.0365739043
2021-06-28,-0.0065653568,-0.0053710909,-0.0047062449,0.0018599244,0.0063206197,-0.0004991911,0.0533552048,0.0377865960,0.0210248864,-0.0022395586,-0.0027491482,-0.0369589312
2021-06-29,0.0063172574,-0.0030115325,0.0044280207,0.0108676779,-0.0007831941,-0.0044499894,0.0533845570,0.0378846984,0.0214507308,-0.0030732848,-0.0018444809,-0.0364248675
2021-06-30,-0.0054948653,0.0001474815,0.0023335005,-0.0058943070,0.0009984959,0.0051286835,0.0544257509,0.0378691313,0.0215957697,-0.0033481064,-0.0017241446,-0.0361691129
2021-07-01,0.0069662757,-0.0039930254,-0.0030501452,-0.0020626553,0.0022649055,0.0016771378,0.0539817296,0.0376950958,0.0207209893,-0.0032537935,-0.0025365932,-0.0366380803
2021-07-02,0.0028526326,0.0062256351,-0.0030917117,0.0014173759,-0.0023028904,-0.0021834727,0.0549189490,0.0379417636,0.0209035516,-0.0028840577,-0.0022541503,-0.0368716697
2021-07-05,-0.0003866050,0.0041684224,0.0001495737,-0.0082333333,0.0007646780,0.0010626960,0.0549043438,0.0381546505,0.0211614937,-0.0022240519,-0.0020444762,-0.0374456863
2021-07-06,-0.0045659770,-0.0012329986,-0.0066421623,0.0003073320,0.0006424473,-0.0016583305,0.0554468199,0.0380036682,0.0212298647,-0.0021960955,-0.0021328393,-0.0367124411
2021-07-07,-0.0020629417,0.0016681427,0.0026361564,0.0018070206,0.0037594322,0.0006868135,0.0548328072,0.0381882018,0.0211909554,-0.0018445086,-0.0023357537,-0.0374691683
2021-07-08,-0.0007440117,0.0060953662,-0.0087884352,-0.0030075155,-0.0155857947,0.0003390699,0.0545124358,0.0382233019,0.0210734591,-0.0022179402,-0.0016330965,-0.0372433249
2021-07-09,0.0115568302,0.0065081179,0.0041535969,0.0042062231,0.0053155039,-0.0008092728,0.0544650535,0.0378388527,0.0209737774,-0.0023077495,-0.0017500984,-0.0363812413
2021-07-12,0.0056035762,0.0076857818,-0.0000113228,-0.0042424713,0.0026991933,-0.0005991640,0.0548735929,0.0379615588,0.0208659402,-0.0021514195,-0.0016605637,-0.0358605783
2021-07-13,-0.0170553513,0.0034636556,-0.0066152896,-0.0012967505,-0.0150927330,0.0057036881,0.0545320144,0.0376797796,0.0209840484,-0.0021535745,-0.0017956221,-0.0357818265
2021-07-14,-0.0017502606,0.0096995234,0.0040868331,-0.0043284132,0.0021671402,0.0036189535,0.0549707022,0.0376027872,0.0206085596,-0.0022808393,-0.0020356903,-0.0352340602
2021-07-15,-0.0028681526,0.0058991979,-0.0055139170,0.0165927900,-0.0032139414,0.0055221998,0.0554686523,0.0369252304,0.0205593810,-0.0028049332,-0.0020926980,-0.0356194290
2021-07-16,-0.0158761461,-0.0090871785,0.0020103537,-0.0037053226,0.0022269449,0.0065280924,0.0561587276,0.0365250399,0.0201698982,-0.0024228212,-0.0018736017,-0.0354695672
2021-07-19,-0.0072381162,-0.0001367043,-0.0116873876,-0.0056455981,-0.0055701530,0.0122928143,0.0563559524,0.0364715672,0.0204805477,-0.0023190085,-0.0019973086,-0.0356088772
2021-07-20,-0.0043360029,0.0067797273,-0.0010163002,-0.0005125865,0.0079055058,-0.0098047841,0.0560100025,0.0367003190,0.0209474374,-0.0018875502,-0.0017298579,-0.0357939763
2021-07-21,-0.0020466070,-0.0020104467,0.0061480772,-0.0014017846,-0.0160374309,0.0059383708,0.0557674545,0.0369196425,0.0208045872,-0.0023260125,-0.0016812573,-0.0357739494
2021-07-22,-0.0018599965,0.0139728001,-0.0093834926,0.0073252434,-0.0034190656,-0.0061959334,0.0562954284,0.0376137487,0.0209927548,-0.0024703596,-0.0009133930,-0.0365617888
2021-07-23,0.0025530683,-0.0025571856,0.0036803563,0.0079124822,-0.0023316552,-0.0043862908,0.0560158274,0.0373696541,0.0207430953,-0.0027032807,-0.0005373149,-0.0362352830
2021-07-26,0.0041980015,-0.0027499376,-0.0045143170,0.0022295320,-0.0089464058,-0.0055251683,0.0558456194,0.0372871616,0.0207296806,-0.0019158673,-0.0000344370,-0.0357409388
2021-07-27,0.0028138316,0.0055899347,0.0002755497,0.0104534248,-0.0094330286,-0.0004059631,0.0555337409,0.0379228657,0.0205617055,-0.0021270486,0.0009441098,-0.0356127194
2021-07-28,0.0009893704,-0.0031509104,0.0070146303,-0.0032171936,-0.0051215521,0.0097821195,0.0552542831,0.0375457946,0.0203468237,-0.0019645477,0.0011199474,-0.0359066566
2021-07-29,0.0035412442,-0.0072319941,-0.0098376130,0.0081253145,-0.0071600389,0.0014136686,0.0555676515,0.0382097803,0.0201662676,-0.0024824192,0.0006407688,-0.0364852805
2021-07-30,0.0011032463,-0.0026890104,0.0038368309,0.0050916004,-0.0023034153,0.0068416738,0.0558874758,0.0380860200,0.0195975721,-0.0027657830,0.0004704962,-0.0366095766
2021-08-02,0.0019414492,0.0092833064,0.0070775719,-0.0077331428,0.0039544700,-0.0023656698,0.0554976158,0.0381779958,0.0196109324,-0.0032346272,0.0008060928,-0.0362072356
2021-08-03,-0.0035374332,0.0003970965,0.0046185780,-0.0009467950,-0.0023260438,0.0018012355,0.0559798626,0.0381856499,0.0188634260,-0.0028707413,0.0000571333,-0.0361132456
2021-08-04,-0.0021766289,-0.0045886633,0.0072753699,0.0061923205,-0.0041468770,-0.0037944043,0.0560087534,0.0385851305,0.0180958188,-0.0027474320,-0.0006723576,-0.0359165820
2021-08-05,-0.0051791525,-0.0027996725,0.0007790831,-0.0007948680,-0.0020719038,-0.0026511967,0.0565934967,0.0385695099,0.0185244785,-0.0024526914,-0.0007964957,-0.0348770483
2021-08-06,-0.0008228374,-0.0066080012,0.0026012408,0.0017450382,0.0007249943,0.0095902164,0.0571791809,0.0391082779,0.0187119631,-0.0021664203,-0.0013944473,-0.0345155081
2021-08-09,-0.0025059607,-0.0086254273,-0.0045049063,0.0044784545,-0.0007053910,-0.0006670260,0.0573564208,0.0394458409,0.0184797074,-0.0024588022,-0.0014830175,-0.0351751358
2021-08-10,0.0028842262,0.0020073405,-0.0040792335,-0.0055996901,-0.0045879712,-0.0033350341,0.0573128247,0.0397303421,0.0186314828,-0.0025415097,-0.0016552428,-0.0349622746
2021-08-11,0.0072764014,0.0011578556,-0.0018071728,-0.0024872349,0.0023995918,0.0048624049,0.0567443876,0.0397191700,0.0194849058,-0.0027024648,-0.0021812116,-0.0353835904
2021-08-12,0.0025625890,0.0070178127,-0.0046005498,0.0033256650,-0.0041273563,-0.0076050804,0.0572773161,0.0389387318,0.0194824916,-0.0023773517,-0.0021713995,-0.0357532725
2021-08-13,0.0045591989,0.0004915170,0.0109196160,-0.0013915443,-0.0027976633,0.0031712851,0.0570860694,0.0392572768,0.0190942548,-0.0026246253,-0.0024142822,-0.0359399968
2021-08-16,0.0003109759,0.0040709534,-0.0041161343,0.0053412562,0.0016224867,-0.0054887508,0.0573766996,0.0394949624,0.0190896834,-0.0029945649,-0.0013340851,-0.0353919023
2021-08-17,0.0012906560,-0.0108684192,0.0061173324,-0.0002915798,0.0076029612,-0.0107916925,0.0576650171,0.0397429414,0.0193691302,-0.0019678000,-0.0012536705,-0.0353355918
2021-08-18,0.0036278486,0.0077488906,-0.0062954088,0.0005581666,0.0031768856,-0.0018464411,0.0576647659,0.0393178074,0.0193567952,-0.0023139567,-0.0024674984,-0.0354679920
2021-08-19,0.0051961718,0.0080352072,0.0023901721,-0.0055805538,0.0040947142,0.0031513986,0.0572521135,0.0393500232,0.0194535401,-0.0018031090,-0.0028729853,-0.0354308870
2021-08-20,0.0092522365,-0.0101379405,0.0044010059,-0.0017368806,-0.0022878059,0.0055789915,0.0567631176,0.0393335827,0.0198396150,-0.0019086045,-0.0028658533,-0.0357200819
2021-08-23,0.0035250043,-0.0000495481,-0.0077726680,0.0019390846,0.0026505333,-0.0010308196,0.0563840491,0.0400365993,0.0195372539,-0.0023176403,-0.0033708757,-0.0356443070
